product_id,product_family,technology,part_type,component_density_gb,module_density_gb,speed_mhz,data_rate_mt_s,io_voltage_v,operating_temp_min_c,operating_temp_max_c,bus_width_bits,cas_latency,pin_count,package,component_config,ecc,part_status,package_width_mm,package_length_mm,package_height_mm,inventory_units,weekly_demand_units,inventory_coverage_weeks,backlog_units,backlog_ratio,open_po_units,open_po_coverage,supplier_lead_time_days,supplier_otd_pct,demand_trend_4w_pct,allocation_status,supply_risk_next_4w,lead_time_next_4w_days,datasheet_id
ANM-L5X-0214,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,4266,8533,0.5,-40,125,64,Programmable,561,WFBGA,0.375Gb x64,,Production,12.4,15.0,1.1,49,38,1.29,0,0.0,52,1.37,30,99.8,-18.1,Watch,1,29.5,DS-LPDDR5X-FAMILY
ANM-L5X-0215,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,3750,7500,0.5,-40,95,64,Programmable,561,UFBGA,0.25Gb x64,,Production,12.4,15.0,1.1,388,146,2.66,144,0.986,98,0.68,33,91.1,2.1,Watch,0,42.0,DS-LPDDR5X-FAMILY
ANM-L5X-0216,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3750,7500,0.5,-40,85,32,Programmable,561,WFBGA,0.75Gb x32,,Production,12.4,15.0,1.1,1318,371,3.55,0,0.0,451,1.22,25,99.8,11.4,None,0,26.4,DS-LPDDR5X-FAMILY
ANM-L5X-0217,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,4266,8533,0.5,-40,105,32,Programmable,441,LFBGA,3Gb x32,,Contact Sales,12.4,15.0,1.1,750,154,4.87,85,0.552,214,1.39,14,91.6,56.1,Watch,1,26.7,DS-LPDDR5X-FAMILY
ANM-L5X-0218,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,4266,8533,0.5,-25,85,64,Programmable,561,TFBGA,1.5Gb x64,,Production,12.4,15.0,1.1,271,109,2.49,99,0.908,230,2.11,20,91.0,-2.3,Watch,0,24.8,DS-LPDDR5X-FAMILY
ANM-L5X-0219,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,3750,7500,0.5,-25,85,32,Programmable,561,UFBGA,0.5Gb x32,,Production,12.4,15.0,1.1,259,142,1.83,135,0.951,35,0.25,57,84.3,14.8,Watch,1,70.6,DS-LPDDR5X-FAMILY
ANM-L5X-0220,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,64,,3200,6400,0.5,-25,85,64,Programmable,561,LFBGA,1Gb x64,,Production,12.4,15.0,1.1,1049,181,5.8,397,2.193,275,1.52,57,85.2,-29.6,Constrained,1,75.7,DS-LPDDR5X-FAMILY
ANM-L5X-0221,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3200,6400,0.5,-25,85,64,Programmable,496,LFBGA,2Gb x64,,Production,12.4,15.0,1.1,318,384,0.83,154,0.401,1689,4.4,73,97.1,19.7,Constrained,0,74.5,DS-LPDDR5X-FAMILY
ANM-L5X-0222,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,32,,4266,8533,0.5,-40,105,64,Programmable,315,WFBGA,0.5Gb x64,,Production,12.4,15.0,1.1,174,74,2.36,161,2.176,206,2.79,62,81.5,12.1,Constrained,1,93.4,DS-LPDDR5X-FAMILY
ANM-L5X-0223,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3750,7500,0.5,-40,105,32,Programmable,441,UFBGA,3Gb x32,,Production,12.4,15.0,1.1,135,109,1.25,90,0.826,163,1.5,22,88.3,6.2,Watch,1,28.5,DS-LPDDR5X-FAMILY
ANM-L5X-0224,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,3200,6400,0.5,-25,85,64,Programmable,441,WFBGA,0.25Gb x64,,Production,12.4,15.0,1.1,404,105,3.86,0,0.0,154,1.47,27,94.2,25.6,Watch,0,25.0,DS-LPDDR5X-FAMILY
ANM-L5X-0225,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3750,7500,0.5,-40,105,32,Programmable,441,UFBGA,3Gb x32,,Production,12.4,15.0,1.1,243,207,1.18,265,1.28,245,1.18,54,94.3,-19.6,Constrained,1,54.9,DS-LPDDR5X-FAMILY
ANM-L5X-0226,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,4266,8533,0.5,-40,105,32,Programmable,315,LFBGA,3Gb x32,,Production,12.4,15.0,1.1,516,131,3.94,70,0.534,450,3.44,34,96.8,2.5,None,0,43.7,DS-LPDDR5X-FAMILY
ANM-L5X-0227,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,4266,8533,0.5,-25,85,32,Programmable,441,WFBGA,0.5Gb x32,,End of Life,12.4,15.0,1.1,256,39,6.58,48,1.231,6,0.16,14,91.7,12.1,Watch,0,35.9,DS-LPDDR5X-FAMILY
ANM-L5X-0228,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3200,6400,0.5,-25,85,32,Programmable,315,WFBGA,0.75Gb x32,,End of Life,12.4,15.0,1.1,504,133,3.8,0,0.0,170,1.28,18,90.0,9.9,None,0,22.0,DS-LPDDR5X-FAMILY
ANM-L5X-0229,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,4266,8533,0.5,-40,85,32,Programmable,441,LFBGA,0.75Gb x32,,Sampling,12.4,15.0,1.1,131,71,1.85,31,0.437,303,4.27,23,89.0,-1.0,Watch,1,25.5,DS-LPDDR5X-FAMILY
ANM-L5X-0230,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,64,,3200,6400,0.5,-40,95,64,Programmable,441,TFBGA,1Gb x64,,End of Life,12.4,15.0,1.1,293,129,2.28,82,0.636,304,2.36,20,98.3,-26.1,Watch,0,15.7,DS-LPDDR5X-FAMILY
ANM-L5X-0231,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,3200,6400,0.5,-40,85,32,Programmable,496,LFBGA,1.5Gb x32,,Production,12.4,15.0,1.1,1226,141,8.7,140,0.993,441,3.13,14,90.5,-8.9,Watch,1,18.4,DS-LPDDR5X-FAMILY
ANM-L5X-0232,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3750,7500,0.5,-40,105,32,Programmable,561,TFBGA,3Gb x32,,Production,12.4,15.0,1.1,811,171,4.75,202,1.181,388,2.27,25,96.0,39.1,Watch,0,40.9,DS-LPDDR5X-FAMILY
ANM-L5X-0233,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,32,,4266,8533,0.5,-25,85,64,Programmable,441,LFBGA,0.5Gb x64,,Production,12.4,15.0,1.1,116,110,1.06,84,0.764,358,3.26,44,90.2,8.7,Constrained,0,56.6,DS-LPDDR5X-FAMILY
ANM-L5X-0234,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,3200,6400,0.5,-40,95,32,Programmable,496,LFBGA,1.5Gb x32,,End of Life,12.4,15.0,1.1,192,108,1.79,146,1.352,282,2.62,60,91.8,40.3,Constrained,1,78.4,DS-LPDDR5X-FAMILY
ANM-L5X-0235,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,4266,8533,0.5,-40,95,32,Programmable,496,TFBGA,3Gb x32,,End of Life,12.4,15.0,1.1,171,203,0.85,12,0.059,38,0.19,14,93.6,10.4,Constrained,0,10.0,DS-LPDDR5X-FAMILY
ANM-L5X-0236,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,3750,7500,0.5,-40,125,32,Programmable,561,WFBGA,0.5Gb x32,,Production,12.4,15.0,1.1,432,109,3.97,0,0.0,339,3.11,14,90.0,-10.9,None,0,14.2,DS-LPDDR5X-FAMILY
ANM-L5X-0237,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,64,,4266,8533,0.5,-40,85,32,Programmable,315,LFBGA,2Gb x32,,Production,12.4,15.0,1.1,1115,154,7.25,2,0.013,727,4.72,14,94.1,0.6,None,0,11.8,DS-LPDDR5X-FAMILY
ANM-L5X-0238,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3200,6400,0.5,-25,85,32,Programmable,496,TFBGA,4Gb x32,,Production,12.4,15.0,1.1,145,95,1.54,54,0.568,36,0.39,22,91.2,-40.0,Watch,1,26.0,DS-LPDDR5X-FAMILY
ANM-L5X-0239,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,3200,6400,0.5,-40,85,32,Programmable,496,WFBGA,1.5Gb x32,,Production,12.4,15.0,1.1,970,211,4.6,328,1.555,345,1.64,53,89.8,-0.1,Constrained,1,66.8,DS-LPDDR5X-FAMILY
ANM-L5X-0240,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3200,6400,0.5,-40,95,64,Programmable,441,LFBGA,2Gb x64,,Contact Sales,12.4,15.0,1.1,625,261,2.4,47,0.18,168,0.65,38,88.7,2.7,None,0,44.5,DS-LPDDR5X-FAMILY
ANM-L5X-0241,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3200,6400,0.5,-40,85,32,Programmable,561,TFBGA,0.75Gb x32,,Production,12.4,15.0,1.1,192,140,1.38,0,0.0,973,6.96,42,91.9,18.5,Watch,1,40.8,DS-LPDDR5X-FAMILY
ANM-L5X-0242,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3200,6400,0.5,-40,105,32,Programmable,441,LFBGA,3Gb x32,,Production,12.4,15.0,1.1,207,68,3.06,65,0.956,119,1.76,45,95.8,21.4,Watch,0,58.9,DS-LPDDR5X-FAMILY
ANM-L5X-0243,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3200,6400,0.5,-40,85,32,Programmable,441,TFBGA,0.75Gb x32,,Production,12.4,15.0,1.1,880,79,11.15,0,0.0,73,0.93,14,99.1,-8.1,None,0,19.7,DS-LPDDR5X-FAMILY
ANM-L5X-0244,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,3750,7500,0.5,-40,85,32,Programmable,561,TFBGA,1.5Gb x32,,Production,12.4,15.0,1.1,78,36,2.19,24,0.667,49,1.39,37,95.2,34.1,Watch,1,48.4,DS-LPDDR5X-FAMILY
ANM-L5X-0245,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,32,,4266,8533,0.5,-40,85,64,Programmable,561,UFBGA,0.5Gb x64,,Production,12.4,15.0,1.1,764,212,3.61,179,0.844,583,2.75,37,92.1,14.2,Watch,0,40.5,DS-LPDDR5X-FAMILY
ANM-L5X-0246,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,3750,7500,0.5,-40,105,32,Programmable,561,WFBGA,1.5Gb x32,,Production,12.4,15.0,1.1,167,63,2.66,5,0.079,111,1.77,34,92.4,12.9,None,0,43.5,DS-LPDDR5X-FAMILY
ANM-L5X-0247,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3200,6400,0.5,-25,85,64,Programmable,561,WFBGA,2Gb x64,,Contact Sales,12.4,15.0,1.1,1056,218,4.85,59,0.271,423,1.94,14,93.1,6.4,None,0,20.4,DS-LPDDR5X-FAMILY
ANM-L5X-0248,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,32,,4266,8533,0.5,-40,125,32,Programmable,496,TFBGA,1Gb x32,,Production,12.4,15.0,1.1,1458,169,8.63,1,0.006,242,1.43,14,96.1,26.2,Watch,0,10.0,DS-LPDDR5X-FAMILY
ANM-L5X-0249,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,32,,3750,7500,0.5,-25,85,64,Programmable,441,UFBGA,0.5Gb x64,,Sampling,12.4,15.0,1.1,200,205,0.98,64,0.312,449,2.19,60,86.5,-12.5,Constrained,1,62.8,DS-LPDDR5X-FAMILY
ANM-L5X-0250,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3200,6400,0.5,-40,125,32,Programmable,561,UFBGA,0.75Gb x32,,Production,12.4,15.0,1.1,1073,273,3.93,0,0.0,445,1.63,17,97.2,13.6,None,0,18.8,DS-LPDDR5X-FAMILY
ANM-L5X-0251,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,4266,8533,0.5,-40,105,64,Programmable,496,WFBGA,0.75Gb x64,,Production,12.4,15.0,1.1,147,135,1.09,138,1.022,128,0.95,60,90.4,18.1,Constrained,1,78.2,DS-LPDDR5X-FAMILY
ANM-L5X-0252,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,3200,6400,0.5,-40,105,32,Programmable,441,TFBGA,1.5Gb x32,,Sampling,12.4,15.0,1.1,988,111,8.9,73,0.658,121,1.1,14,95.4,-12.2,None,0,15.0,DS-LPDDR5X-FAMILY
ANM-L5X-0253,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,4266,8533,0.5,-40,125,64,Programmable,496,WFBGA,2Gb x64,,Production,12.4,15.0,1.1,443,78,5.68,0,0.0,247,3.18,14,92.8,-15.6,None,0,10.0,DS-LPDDR5X-FAMILY
ANM-L5X-0254,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,4266,8533,0.5,-40,85,32,Programmable,315,WFBGA,1.5Gb x32,,End of Life,12.4,15.0,1.1,764,128,5.97,0,0.0,208,1.63,22,97.2,-22.9,None,0,21.4,DS-LPDDR5X-FAMILY
ANM-L5X-0255,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,4266,8533,0.5,-40,85,32,Programmable,561,UFBGA,3Gb x32,,End of Life,12.4,15.0,1.1,371,174,2.14,419,2.408,271,1.56,43,78.6,-5.8,Constrained,1,58.8,DS-LPDDR5X-FAMILY
ANM-L5X-0256,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,4266,8533,0.5,-25,85,32,Programmable,315,LFBGA,0.75Gb x32,,Production,12.4,15.0,1.1,55,123,0.45,0,0.0,184,1.5,43,98.4,2.8,Constrained,0,36.0,DS-LPDDR5X-FAMILY
ANM-L5X-0257,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,4266,8533,0.5,-40,125,32,Programmable,561,TFBGA,1.5Gb x32,,Production,12.4,15.0,1.1,336,164,2.05,253,1.543,426,2.6,54,92.2,13.1,Constrained,1,67.4,DS-LPDDR5X-FAMILY
ANM-L5X-0258,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3750,7500,0.5,-40,125,64,Programmable,561,UFBGA,1.5Gb x64,,Sampling,12.4,15.0,1.1,244,163,1.5,71,0.436,70,0.43,46,96.5,21.3,Watch,0,53.9,DS-LPDDR5X-FAMILY
ANM-L5X-0259,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3200,6400,0.5,-40,125,32,Programmable,441,UFBGA,4Gb x32,,Production,12.4,15.0,1.1,434,176,2.47,15,0.085,313,1.78,14,98.6,-3.8,None,0,12.0,DS-LPDDR5X-FAMILY
ANM-L5X-0260,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3750,7500,0.5,-25,85,64,Programmable,561,TFBGA,1.5Gb x64,,Production,12.4,15.0,1.1,425,142,3.0,73,0.514,409,2.88,39,90.8,-38.0,None,1,41.1,DS-LPDDR5X-FAMILY
ANM-L5X-0261,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3750,7500,0.5,-40,95,64,Programmable,441,WFBGA,1.5Gb x64,,Production,12.4,15.0,1.1,324,91,3.56,53,0.582,79,0.87,14,96.3,-3.1,None,0,13.6,DS-LPDDR5X-FAMILY
ANM-L5X-0262,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3200,6400,0.5,-40,85,64,Programmable,561,LFBGA,0.375Gb x64,,Production,12.4,15.0,1.1,691,157,4.41,200,1.274,284,1.81,25,89.2,-3.7,Watch,1,36.4,DS-LPDDR5X-FAMILY
ANM-L5X-0263,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3200,6400,0.5,-40,85,32,Programmable,561,UFBGA,0.75Gb x32,,Production,12.4,15.0,1.1,783,198,3.96,620,3.131,252,1.27,58,87.9,25.2,Constrained,1,86.2,DS-LPDDR5X-FAMILY
ANM-L5X-0264,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,4266,8533,0.5,-25,85,32,Programmable,315,UFBGA,0.5Gb x32,,Production,12.4,15.0,1.1,104,219,0.48,80,0.365,700,3.2,36,93.1,20.1,Constrained,1,44.9,DS-LPDDR5X-FAMILY
ANM-L5X-0265,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,32,,3200,6400,0.5,-40,105,32,Programmable,315,WFBGA,1Gb x32,,Production,12.4,15.0,1.1,179,105,1.71,0,0.0,71,0.68,27,94.8,22.5,Watch,0,28.0,DS-LPDDR5X-FAMILY
ANM-L5X-0266,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,4266,8533,0.5,-25,85,32,Programmable,315,TFBGA,0.5Gb x32,,Production,12.4,15.0,1.1,594,171,3.48,0,0.0,410,2.4,35,88.8,-4.1,None,0,30.3,DS-LPDDR5X-FAMILY
ANM-L5X-0267,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3750,7500,0.5,-40,105,64,Programmable,561,UFBGA,2Gb x64,,Production,12.4,15.0,1.1,222,159,1.4,9,0.057,251,1.58,32,97.7,26.9,Watch,0,33.1,DS-LPDDR5X-FAMILY
ANM-L5X-0268,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,32,,3750,7500,0.5,-40,95,32,Programmable,561,WFBGA,1Gb x32,,Production,12.4,15.0,1.1,165,104,1.59,101,0.971,370,3.56,51,93.6,-7.8,Watch,0,65.9,DS-LPDDR5X-FAMILY
ANM-L5X-0269,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3750,7500,0.5,-25,85,32,Programmable,561,WFBGA,4Gb x32,,Sampling,12.4,15.0,1.1,2632,281,9.37,680,2.42,778,2.77,19,94.0,11.5,Constrained,0,49.9,DS-LPDDR5X-FAMILY
ANM-L5X-0270,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3200,6400,0.5,-40,125,32,Programmable,441,UFBGA,0.75Gb x32,,Production,12.4,15.0,1.1,559,129,4.34,150,1.163,373,2.9,38,89.8,-12.9,Watch,0,51.7,DS-LPDDR5X-FAMILY
ANM-L5X-0271,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3750,7500,0.5,-40,85,64,Programmable,496,LFBGA,1.5Gb x64,,Production,12.4,15.0,1.1,211,145,1.46,346,2.386,177,1.22,86,85.6,14.3,Constrained,1,114.5,DS-LPDDR5X-FAMILY
ANM-L5X-0272,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,4266,8533,0.5,-40,105,64,Programmable,561,TFBGA,0.25Gb x64,,Production,12.4,15.0,1.1,420,192,2.19,43,0.224,154,0.8,44,90.9,-22.1,Watch,0,38.7,DS-LPDDR5X-FAMILY
ANM-L5X-0273,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,3750,7500,0.5,-40,105,64,Programmable,561,LFBGA,0.25Gb x64,,Production,12.4,15.0,1.1,252,89,2.84,0,0.0,153,1.72,46,91.8,6.7,None,0,54.3,DS-LPDDR5X-FAMILY
ANM-L5X-0274,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,4266,8533,0.5,-40,85,32,Programmable,315,WFBGA,0.75Gb x32,,Production,12.4,15.0,1.1,1026,252,4.07,35,0.139,642,2.55,14,97.5,-5.8,None,0,18.4,DS-LPDDR5X-FAMILY
ANM-L5X-0275,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,64,,3750,7500,0.5,-40,105,32,Programmable,561,LFBGA,2Gb x32,,Production,12.4,15.0,1.1,528,227,2.33,39,0.172,434,1.92,59,94.2,-28.9,None,0,62.5,DS-LPDDR5X-FAMILY
ANM-L5X-0276,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3200,6400,0.5,-25,85,32,Programmable,315,WFBGA,0.75Gb x32,,Production,12.4,15.0,1.1,622,227,2.74,846,3.727,246,1.09,71,75.1,-24.6,Constrained,1,110.6,DS-LPDDR5X-FAMILY
ANM-L5X-0277,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,3750,7500,0.5,-40,95,32,Programmable,315,WFBGA,1.5Gb x32,,Production,12.4,15.0,1.1,171,110,1.56,54,0.491,91,0.83,58,89.7,1.1,Watch,0,72.0,DS-LPDDR5X-FAMILY
ANM-L5X-0278,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,4266,8533,0.5,-25,85,64,Programmable,441,UFBGA,1.5Gb x64,,End of Life,12.4,15.0,1.1,129,135,0.96,18,0.133,172,1.28,48,88.3,-9.5,Constrained,0,45.7,DS-LPDDR5X-FAMILY
ANM-L5X-0279,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,64,,3200,6400,0.5,-40,105,64,Programmable,561,WFBGA,1Gb x64,,Introduction,12.4,15.0,1.1,143,289,0.5,0,0.0,326,1.13,68,91.8,7.1,Constrained,1,75.1,DS-LPDDR5X-FAMILY
ANM-L5X-0280,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,3750,7500,0.5,-25,85,32,Programmable,496,LFBGA,0.5Gb x32,,Sampling,12.4,15.0,1.1,184,135,1.37,0,0.0,64,0.48,47,95.8,-28.2,Watch,0,48.6,DS-LPDDR5X-FAMILY
ANM-L5X-0281,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3200,6400,0.5,-40,85,64,Programmable,561,UFBGA,1.5Gb x64,,Production,12.4,15.0,1.1,413,79,5.23,256,3.241,102,1.3,51,85.2,16.1,Constrained,1,87.4,DS-LPDDR5X-FAMILY
ANM-L5X-0282,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,4266,8533,0.5,-40,105,32,Programmable,496,WFBGA,0.5Gb x32,,Sampling,12.4,15.0,1.1,185,103,1.8,0,0.0,77,0.76,16,88.4,0.5,Watch,0,14.2,DS-LPDDR5X-FAMILY
ANM-L5X-0283,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3200,6400,0.5,-25,85,32,Programmable,315,WFBGA,4Gb x32,,Production,12.4,15.0,1.1,346,182,1.9,0,0.0,269,1.48,17,87.9,43.3,Watch,0,17.6,DS-LPDDR5X-FAMILY
ANM-L5X-0284,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3750,7500,0.5,-40,105,32,Programmable,441,WFBGA,0.75Gb x32,,Production,12.4,15.0,1.1,465,135,3.44,33,0.244,548,4.06,38,97.9,21.8,None,1,43.6,DS-LPDDR5X-FAMILY
ANM-L5X-0285,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,4266,8533,0.5,-40,125,32,Programmable,496,UFBGA,3Gb x32,,Production,12.4,15.0,1.1,284,183,1.56,97,0.53,54,0.3,46,88.7,23.0,Watch,0,48.9,DS-LPDDR5X-FAMILY
ANM-L5X-0286,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,32,,4266,8533,0.5,-40,85,64,Programmable,496,WFBGA,0.5Gb x64,,Sampling,12.4,15.0,1.1,482,137,3.52,253,1.847,338,2.47,48,86.7,1.6,Constrained,1,75.0,DS-LPDDR5X-FAMILY
ANM-L5X-0287,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3750,7500,0.5,-40,85,32,Programmable,315,TFBGA,4Gb x32,,End of Life,12.4,15.0,1.1,408,211,1.93,160,0.758,135,0.64,47,88.7,-13.6,Watch,0,54.0,DS-LPDDR5X-FAMILY
ANM-L5X-0288,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3750,7500,0.5,-40,95,64,Programmable,315,TFBGA,2Gb x64,,Production,12.4,15.0,1.1,813,282,2.88,46,0.163,94,0.33,37,88.4,-17.0,None,0,39.3,DS-LPDDR5X-FAMILY
ANM-L5X-0289,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3750,7500,0.5,-40,105,64,Programmable,315,WFBGA,1.5Gb x64,,Production,12.4,15.0,1.1,1114,126,8.85,0,0.0,193,1.54,14,90.0,7.1,None,0,10.0,DS-LPDDR5X-FAMILY
ANM-L5X-0290,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3200,6400,0.5,-25,85,64,Programmable,496,TFBGA,1.5Gb x64,,Sampling,12.4,15.0,1.1,816,282,2.9,13,0.046,93,0.33,14,90.9,-11.5,None,0,10.7,DS-LPDDR5X-FAMILY
ANM-L5X-0291,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,3200,6400,0.5,-40,105,64,Programmable,441,TFBGA,2Gb x64,,Production,12.4,15.0,1.1,296,124,2.39,26,0.21,130,1.05,43,96.1,-23.6,None,0,41.4,DS-LPDDR5X-FAMILY
ANM-L5X-0292,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3200,6400,0.5,-40,85,32,Programmable,496,LFBGA,0.75Gb x32,,Sampling,12.4,15.0,1.1,1040,295,3.53,49,0.166,102,0.35,26,93.5,-16.2,None,0,20.0,DS-LPDDR5X-FAMILY
ANM-L5X-0293,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,96,,3200,6400,0.5,-40,105,64,Programmable,315,TFBGA,1.5Gb x64,,Production,12.4,15.0,1.1,345,141,2.45,53,0.376,158,1.12,26,90.0,0.9,None,0,35.0,DS-LPDDR5X-FAMILY
ANM-L5X-0294,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,3200,6400,0.5,-40,125,32,Programmable,561,UFBGA,0.75Gb x32,,End of Life,12.4,15.0,1.1,153,209,0.74,140,0.67,58,0.28,68,91.8,-18.4,Constrained,1,68.8,DS-LPDDR5X-FAMILY
ANM-L5X-0295,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,48,,3200,6400,0.5,-25,85,32,Programmable,561,TFBGA,1.5Gb x32,,Production,12.4,15.0,1.1,389,179,2.18,912,5.095,87,0.49,97,84.2,19.5,Constrained,1,140.0,DS-LPDDR5X-FAMILY
ANM-L5X-0296,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,24,,4266,8533,0.5,-25,85,64,Programmable,561,WFBGA,0.375Gb x64,,Production,12.4,15.0,1.1,82,216,0.38,436,2.019,162,0.75,64,91.0,18.1,Constrained,1,88.5,DS-LPDDR5X-FAMILY
ANM-L5X-0297,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,32,,3200,6400,0.5,-25,85,32,Programmable,315,LFBGA,1Gb x32,,Production,12.4,15.0,1.1,782,295,2.65,231,0.783,186,0.63,43,99.8,24.5,Watch,0,48.4,DS-LPDDR5X-FAMILY
ANM-L5X-0298,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,64,,3200,6400,0.5,-40,125,32,Programmable,496,WFBGA,2Gb x32,,Production,12.4,15.0,1.1,2424,537,4.51,257,0.479,1150,2.14,48,94.8,11.2,None,1,54.8,DS-LPDDR5X-FAMILY
ANM-L5X-0299,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,64,,3200,6400,0.5,-40,105,64,Programmable,496,WFBGA,1Gb x64,,Production,12.4,15.0,1.1,320,113,2.84,37,0.327,38,0.34,25,92.5,-15.1,None,1,19.9,DS-LPDDR5X-FAMILY
ANM-L5X-0300,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,16,,4266,8533,0.5,-40,105,32,Programmable,561,LFBGA,0.5Gb x32,,Production,12.4,15.0,1.1,512,174,2.95,489,2.81,240,1.38,61,91.1,22.6,Constrained,1,96.0,DS-LPDDR5X-FAMILY
ANM-L5X-0301,LPDDR5X_COMPONENT,LPDDR5X,COMPONENT,128,,4266,8533,0.5,-25,85,64,Programmable,441,LFBGA,2Gb x64,,End of Life,12.4,15.0,1.1,446,200,2.23,150,0.75,230,1.15,14,95.3,10.3,Watch,0,28.5,DS-LPDDR5X-FAMILY
